member_id,tier,country,source,tenure,active
20229996,Gold,Netherlands,organic,2,0
24327135,Silver,Italy,organic,2,0
56860724,Gold,Germany,partnerships,9,1
25051886,Silver,Germany,organic,4,0
96912190,Gold,US,organic,1,0
86783133,Silver,UK,organic,2,0
6001060,Silver,Germany,organic,1,0
94441132,Gold,Canada,organic,1,0
26446956,Gold,Canada,organic,1,0
13919759,Gold,Spain,organic,2,0
72149478,Gold,France,referral,9,1
43012649,Silver,US,partnerships,3,0
34014536,Silver,UK,organic,2,0
67037783,Gold,Canada,organic,2,0
23806274,Gold,US,partnerships,4,0
650783,Platinum,UK,organic,1,0
28970619,Gold,Spain,organic,1,0
59091674,Silver,US,organic,2,0
11644013,Gold,UK,organic,1,0
51042058,Gold,Netherlands,organic,1,0
24866786,Gold,Germany,organic,2,0
44112208,Gold,Canada,organic,1,0
76496912,Gold,France,organic,1,0
41436324,Silver,Italy,organic,1,0
83381276,Gold,Spain,organic,1,0
67626431,Silver,US,organic,1,0
35204738,Gold,US,partnerships,1,0
49603856,Platinum,US,organic,1,0
66861494,Silver,UK,organic,1,0
5239483,Gold,France,organic,1,0
94753554,Silver,UK,organic,1,0
78561004,Silver,UK,organic,1,0
95633809,Silver,Canada,partnerships,9,1
36438808,Gold,Germany,organic,1,0
15386607,Gold,UK,organic,1,0
18182402,Silver,UK,organic,1,0
6805459,Gold,UK,organic,1,0
5874795,Silver,Netherlands,organic,9,1
23023573,Gold,Spain,referral,8,0
54186941,Gold,US,organic,1,0
81850229,Platinum,UK,organic,1,0
42422598,Silver,UK,organic,1,0
32425884,Silver,Germany,partnerships,1,0
95072812,Gold,Germany,organic,1,0
44667003,Silver,UK,referral,4,0
38062096,Gold,Italy,organic,1,0
63799224,Platinum,Spain,organic,1,0
92968001,Gold,France,referral,9,1
25412191,Gold,Germany,organic,9,1
51080594,Gold,Germany,organic,1,0
19433558,Gold,Italy,organic,2,0
83740984,Gold,UK,organic,9,1
55467142,Silver,US,organic,1,0
5671969,Gold,France,organic,2,0
14806122,Gold,Italy,organic,1,0
760403,Gold,Netherlands,organic,1,0
19755216,Gold,US,organic,2,0
85024573,Gold,US,organic,2,0
39853029,Gold,US,organic,1,0
82871030,Platinum,UK,partnerships,1,0
43228999,Gold,Italy,organic,1,0
86967792,Platinum,UK,organic,4,0
79617504,Silver,UK,organic,1,0
32218237,Gold,Spain,organic,2,0
24092133,Gold,France,organic,2,0
70709012,Gold,Germany,organic,1,0
17322651,Silver,Canada,organic,9,1
56384910,Gold,US,organic,1,0
95993532,Gold,US,organic,1,0
49488951,Gold,Germany,organic,3,0
54106579,Silver,Italy,organic,2,0
61676705,Platinum,US,organic,1,0
71998444,Gold,US,organic,1,0
98182887,Gold,Netherlands,organic,1,0
26137105,Gold,Canada,organic,1,0
28341662,Platinum,France,partnerships,1,0
31309070,Gold,US,organic,3,0
3169768,Gold,Netherlands,organic,1,0
93081166,Silver,UK,organic,4,0
8376945,Gold,Italy,organic,2,0
41325066,Gold,US,organic,2,0
84666551,Gold,Germany,organic,7,0
75983898,Gold,Germany,referral,9,1
9010717,Silver,Spain,organic,2,0
76140937,Silver,Germany,organic,7,0
20693554,Silver,Germany,organic,1,0
2034531,Platinum,France,organic,1,0
86770045,Gold,France,organic,1,0
61917847,Gold,Germany,organic,8,0
5747313,Gold,UK,organic,1,0
32448999,Silver,Netherlands,referral,8,0
90244127,Gold,US,partnerships,3,0
3714876,Silver,US,organic,4,0
37312816,Gold,Italy,partnerships,1,0
14065306,Silver,UK,organic,2,0
52543194,Gold,Germany,organic,9,1
92733554,Silver,Italy,organic,2,0
13573259,Silver,Germany,organic,3,0
12979085,Gold,Germany,organic,1,0
75588802,Gold,Canada,organic,1,0
10856164,Silver,France,organic,1,0
13648226,Silver,France,organic,1,0
91533724,Silver,US,organic,1,0
75354058,Gold,US,organic,6,0
20400079,Gold,US,organic,1,0
71063939,Gold,UK,organic,1,0
8425645,Silver,UK,organic,3,0
98729819,Gold,US,organic,9,1
40477111,Silver,US,organic,1,0
27715035,Gold,Canada,organic,1,0
73024342,Gold,UK,organic,2,0
74202428,Gold,Spain,organic,1,0
71177855,Gold,UK,organic,1,0
93812521,Silver,Germany,organic,1,0
11114519,Silver,Canada,organic,8,0
23593289,Silver,Netherlands,organic,1,0
24961472,Gold,Germany,organic,1,0
86812511,Gold,Italy,organic,1,0
26870170,Silver,Canada,organic,1,0
26614511,Gold,US,organic,1,0
71059123,Silver,Italy,organic,4,0
37864148,Gold,Netherlands,organic,1,0
32164941,Gold,Netherlands,organic,2,0
5261312,Gold,UK,organic,2,0
13669898,Gold,UK,organic,1,0
17442391,Gold,France,referral,1,0
2940074,Gold,Germany,organic,2,0
36768831,Platinum,Netherlands,organic,2,0
29626111,Gold,US,referral,8,0
76585621,Gold,Canada,organic,1,0
42102085,Gold,Italy,referral,1,0
44241942,Silver,Germany,organic,9,1
96613978,Gold,Italy,partnerships,3,0
55273996,Silver,Germany,organic,6,0
96863526,Gold,Italy,organic,1,0
45052264,Silver,Italy,organic,2,0
65608473,Gold,Spain,organic,1,0
37321969,Silver,UK,referral,2,0
67407833,Silver,Italy,organic,1,0
45473185,Gold,Spain,partnerships,9,1
46365844,Gold,Germany,organic,1,0
22872831,Silver,Italy,organic,5,0
88759042,Silver,Canada,partnerships,8,0
78195590,Gold,Italy,organic,2,0
10303756,Gold,Spain,organic,1,0
95919750,Platinum,UK,organic,1,0
34782167,Gold,Italy,organic,1,0
61757688,Gold,UK,organic,2,0
70570114,Silver,Germany,partnerships,1,0
54104439,Gold,US,organic,1,0
61822569,Silver,Netherlands,organic,1,0
64932148,Gold,France,organic,1,0
61676739,Gold,UK,organic,1,0
33029560,Silver,Italy,partnerships,1,0
56104091,Platinum,US,organic,1,0
8456299,Gold,US,organic,2,0
35204860,Silver,Canada,organic,8,0
94697157,Gold,France,partnerships,5,0
27555450,Gold,UK,organic,1,0
32582418,Silver,Netherlands,organic,8,0
25665975,Silver,Canada,organic,4,0
78460376,Gold,UK,organic,1,0
90768787,Gold,Germany,organic,3,0
12302332,Gold,UK,organic,1,0
10785211,Gold,UK,organic,3,0
14417805,Platinum,Germany,organic,2,0
72505850,Gold,US,organic,2,0
80809482,Gold,Netherlands,partnerships,2,0
97745172,Gold,US,partnerships,1,0
50497499,Gold,US,organic,2,0
45936001,Gold,Canada,organic,2,0
32522968,Platinum,UK,organic,1,0
3032532,Silver,Germany,organic,5,0
23223439,Platinum,Spain,partnerships,2,0
33791043,Silver,France,referral,3,0
51231304,Silver,Italy,organic,5,0
38755905,Gold,Germany,organic,2,0
2553932,Platinum,Germany,organic,2,0
14514023,Silver,Germany,referral,9,1
60169249,Gold,France,partnerships,1,0
10923491,Gold,US,organic,2,0
97757803,Gold,France,partnerships,5,0
87497144,Gold,UK,organic,1,0
67819970,Gold,UK,partnerships,2,0
47404288,Silver,US,organic,3,0
42260412,Gold,Germany,organic,1,0
27033391,Silver,Germany,organic,1,0
28234662,Gold,Germany,organic,2,0
14386310,Silver,US,partnerships,2,0
92356651,Gold,France,organic,1,0
69088215,Gold,Germany,organic,1,0
5326909,Gold,UK,organic,1,0
16472360,Gold,Canada,organic,1,0
21299839,Gold,Canada,organic,9,1
83672927,Gold,Netherlands,organic,2,0
82192139,Gold,Italy,organic,1,0
60133419,Gold,US,partnerships,3,0
38234418,Gold,Germany,organic,2,0
43197200,Gold,US,organic,2,0
91101193,Silver,UK,organic,2,0
64844978,Silver,US,organic,1,0
9351299,Gold,Italy,organic,1,0
64628861,Silver,UK,organic,5,0
94938190,Gold,US,organic,2,0
26349408,Platinum,Canada,organic,1,0
66712903,Silver,UK,organic,2,0
32186982,Gold,US,organic,1,0
38104559,Gold,UK,partnerships,5,0
6049154,Gold,US,referral,9,1
63075268,Gold,Netherlands,organic,2,0
74665598,Platinum,Germany,organic,2,0
53645659,Gold,US,organic,1,0
38736654,Gold,US,organic,1,0
88528022,Gold,UK,organic,2,0
3579767,Silver,Netherlands,organic,1,0
3297793,Gold,US,partnerships,6,0
86001719,Gold,US,partnerships,1,0
37160597,Gold,UK,organic,2,0
3726027,Silver,France,organic,9,1
32236687,Gold,Netherlands,organic,1,0
97513824,Gold,France,partnerships,1,0
62978419,Gold,Italy,organic,1,0
4917454,Gold,US,organic,2,0
77470048,Silver,UK,organic,4,0
90220839,Gold,Germany,organic,1,0
3786947,Gold,Canada,organic,1,0
8405808,Platinum,Italy,organic,1,0
34074240,Gold,Germany,organic,3,0
26846772,Silver,Netherlands,referral,3,0
95288536,Gold,Italy,organic,1,0
72292342,Silver,France,partnerships,9,1
95266765,Silver,France,organic,2,0
85429758,Gold,Germany,organic,3,0
63097499,Silver,Italy,organic,1,0
16625522,Gold,UK,partnerships,1,0
92038621,Gold,US,organic,1,0
10847101,Gold,Germany,organic,5,0
48372400,Silver,Italy,organic,1,0
36674838,Silver,UK,organic,1,0
44957395,Gold,Canada,organic,2,0
92744346,Gold,Netherlands,organic,1,0
38928292,Silver,Italy,organic,2,0
7302347,Gold,France,organic,1,0
18982203,Platinum,Netherlands,organic,1,0
79833443,Silver,UK,organic,2,0
77772464,Gold,Spain,organic,1,0
57493821,Silver,Spain,organic,3,0
55486306,Silver,Spain,organic,2,0
31766628,Gold,UK,partnerships,2,0
51635409,Gold,Spain,organic,2,0
39676983,Silver,Netherlands,organic,9,1
23698956,Silver,France,partnerships,9,1
65118638,Gold,Netherlands,referral,5,0
74919496,Gold,US,organic,1,0
96071327,Gold,UK,organic,1,0
27513005,Silver,UK,organic,1,0
60259449,Platinum,France,organic,1,0
89991283,Silver,US,organic,3,0
46200152,Gold,Italy,organic,1,0
13424433,Platinum,Spain,referral,1,0
90465707,Gold,Netherlands,organic,1,0
42505665,Gold,France,partnerships,1,0
24787120,Gold,Germany,organic,3,0
41954652,Gold,US,organic,1,0
45088598,Gold,UK,organic,1,0
53853270,Gold,Spain,organic,1,0
79835880,Gold,UK,organic,3,0
7720035,Gold,Italy,organic,3,0
17129871,Gold,Germany,organic,5,0
2491185,Gold,Spain,organic,3,0
78006244,Gold,Germany,organic,1,0
14581185,Gold,Germany,organic,2,0
79836563,Gold,Italy,organic,1,0
55177442,Silver,Canada,partnerships,1,0
42688454,Gold,Canada,organic,1,0
39432204,Silver,US,organic,1,0
27010193,Silver,Canada,organic,9,1
27672456,Silver,Italy,organic,6,0
95328259,Platinum,US,organic,3,0
65460339,Silver,Germany,organic,9,1
79926416,Platinum,France,partnerships,1,0
67051305,Gold,Netherlands,organic,1,0
32126877,Gold,Germany,organic,1,0
19091824,Gold,France,partnerships,1,0
6790713,Gold,Germany,partnerships,1,0
391881,Gold,UK,partnerships,2,0
41849146,Gold,Italy,referral,2,0
45369806,Silver,US,organic,1,0
89720217,Silver,UK,partnerships,1,0
79406582,Gold,US,organic,1,0
43809051,Platinum,Germany,organic,1,0
38119372,Gold,UK,organic,1,0
16596877,Gold,Canada,partnerships,1,0
2390757,Gold,Germany,organic,2,0
43027249,Gold,Spain,organic,2,0
9842410,Gold,UK,organic,2,0
78110482,Gold,France,organic,2,0
4729912,Gold,Germany,organic,1,0
98954387,Gold,Germany,partnerships,2,0
22664692,Platinum,UK,organic,1,0
73058815,Silver,Netherlands,organic,9,1
43348859,Silver,UK,organic,5,0
89307324,Silver,Canada,organic,9,1
60267217,Gold,Canada,organic,1,0
33839408,Gold,Germany,organic,1,0
94941460,Gold,UK,organic,1,0
63253648,Gold,US,organic,1,0
40013438,Silver,Germany,partnerships,9,1
26292796,Gold,Germany,organic,1,0
36225660,Gold,US,organic,1,0
17315666,Silver,US,organic,3,0
56243874,Gold,Netherlands,organic,1,0
99906701,Silver,Netherlands,organic,8,0
87413213,Gold,UK,partnerships,1,0
52103629,Platinum,US,organic,2,0
46825959,Gold,US,organic,8,0
82702305,Silver,US,organic,7,0
78821788,Gold,UK,organic,2,0
40821714,Gold,US,organic,3,0
24108932,Silver,Germany,organic,2,0
433336,Silver,Canada,organic,9,1
28981003,Gold,Germany,organic,1,0
49025670,Gold,Spain,partnerships,1,0
20014867,Silver,UK,organic,2,0
76281243,Gold,US,organic,7,0
33068419,Gold,UK,organic,1,0
6362427,Gold,UK,organic,1,0
6222646,Gold,Italy,organic,1,0
41446502,Silver,US,partnerships,9,1
4608415,Silver,Italy,partnerships,9,1
85597248,Gold,Germany,organic,2,0
87553894,Silver,UK,organic,9,1
63070808,Silver,Germany,organic,3,0
48476166,Gold,US,organic,1,0
23239975,Silver,Canada,organic,9,1
27702623,Silver,UK,organic,1,0
71202700,Gold,Netherlands,organic,1,0
75021218,Silver,Spain,organic,1,0
71963709,Gold,UK,organic,1,0
38775184,Gold,US,organic,1,0
36255625,Gold,Canada,organic,1,0
26274409,Silver,UK,partnerships,9,1
92024628,Silver,US,organic,1,0
63681320,Gold,Germany,partnerships,9,1
57190005,Silver,US,organic,6,0
14748459,Gold,Germany,organic,1,0
94968979,Gold,Germany,organic,4,0
56181147,Gold,Germany,organic,1,0
84753771,Gold,Germany,organic,6,0
5590261,Gold,France,organic,1,0
69933221,Gold,UK,organic,2,0
45518562,Silver,UK,organic,1,0
95492922,Silver,Canada,organic,9,1
51213763,Silver,US,organic,1,0
50401152,Silver,Canada,organic,1,0
31893174,Platinum,Italy,organic,1,0
84948575,Silver,France,organic,6,0
19628081,Silver,Germany,partnerships,4,0
99846364,Gold,UK,organic,1,0
6194618,Gold,Netherlands,organic,1,0
27201727,Gold,US,organic,1,0
51913529,Silver,Canada,organic,9,1
68304403,Silver,France,organic,9,1
69195825,Platinum,Germany,partnerships,1,0
44185872,Gold,Netherlands,organic,1,0
7243002,Gold,Germany,organic,1,0
12683211,Gold,US,referral,8,0
94916217,Gold,Germany,organic,4,0
79755674,Silver,Germany,organic,1,0
76809899,Gold,US,organic,2,0
28154455,Silver,Germany,organic,1,0
83114982,Gold,US,partnerships,9,1
61582648,Silver,Spain,organic,1,0
82401647,Gold,Germany,partnerships,1,0
37659805,Gold,France,organic,1,0
22441649,Gold,US,organic,1,0
35868529,Gold,Italy,organic,1,0
84735122,Gold,UK,organic,2,0
92253628,Platinum,US,organic,2,0
134228,Gold,US,organic,1,0
27456031,Gold,US,organic,2,0
3080068,Gold,Germany,organic,3,0
15587253,Gold,Spain,organic,2,0
76826054,Silver,Italy,organic,1,0
19165861,Silver,Canada,organic,9,1
91431528,Gold,Italy,organic,1,0
51929846,Platinum,UK,partnerships,1,0
20083927,Gold,Germany,organic,1,0
18991627,Gold,UK,organic,1,0
22693173,Gold,Germany,organic,2,0
29349307,Gold,France,organic,2,0
26622135,Platinum,Italy,organic,1,0
61288735,Gold,Italy,organic,1,0
9646915,Silver,Canada,organic,8,0
23389890,Gold,UK,organic,3,0
69182953,Silver,Germany,organic,9,1
46356623,Gold,Spain,organic,3,0
48737712,Silver,France,organic,2,0
34540959,Gold,US,partnerships,3,0
35544018,Gold,Germany,partnerships,9,1
38746978,Gold,Italy,referral,2,0
84415608,Gold,Italy,partnerships,2,0
69735850,Silver,Italy,organic,2,0
56045430,Silver,Germany,organic,1,0
58702519,Silver,Germany,organic,1,0
3869654,Silver,Italy,organic,1,0
31579157,Gold,Italy,organic,1,0
54409877,Gold,UK,partnerships,2,0
33247859,Gold,Germany,organic,3,0
61758622,Platinum,US,organic,1,0
52779520,Gold,France,organic,1,0
4954450,Silver,Canada,organic,5,0
2231621,Gold,Spain,organic,2,0
55630856,Gold,Spain,organic,1,0
53789512,Silver,UK,partnerships,1,0
64768365,Gold,Netherlands,organic,1,0
95915687,Gold,France,organic,2,0
86461489,Silver,Canada,organic,9,1
16099572,Gold,US,organic,2,0
25896762,Silver,Netherlands,organic,9,1
25241222,Gold,Netherlands,organic,1,0
4683684,Silver,Germany,partnerships,6,0
80739458,Silver,UK,organic,3,0
419048,Gold,Netherlands,organic,3,0
16591757,Gold,UK,organic,1,0
28462093,Gold,Germany,organic,2,0
34827019,Gold,Canada,organic,1,0
63697327,Gold,Italy,organic,1,0
73850264,Platinum,US,partnerships,2,0
75097655,Gold,Canada,organic,1,0
91345939,Gold,Italy,organic,3,0
69093887,Gold,US,organic,1,0
80994744,Gold,US,organic,1,0
78004353,Gold,Spain,organic,4,0
41986311,Silver,Germany,organic,1,0
22704778,Gold,Germany,organic,2,0
65388117,Silver,France,organic,1,0
14907865,Gold,Germany,partnerships,3,0
92403642,Gold,Canada,organic,1,0
70817254,Gold,Germany,referral,8,0
42344995,Gold,UK,organic,1,0
79646344,Gold,US,organic,1,0
14241365,Gold,Italy,organic,2,0
58708620,Gold,Germany,organic,1,0
87653666,Silver,Netherlands,organic,9,1
61617239,Gold,Germany,referral,9,1
3622762,Silver,Spain,organic,6,0
21104862,Silver,Germany,organic,2,0
35917134,Gold,Spain,referral,9,1
33683993,Gold,UK,organic,3,0
49124154,Gold,Italy,organic,2,0
37154919,Gold,Italy,referral,1,0
65783750,Platinum,Germany,organic,1,0
95865166,Platinum,Germany,partnerships,2,0
47532484,Silver,Germany,organic,2,0
28521972,Gold,Germany,organic,1,0
88850958,Gold,Italy,organic,3,0
12402675,Gold,Germany,organic,1,0
53864469,Silver,Canada,organic,2,0
36816309,Gold,US,organic,9,1
8265583,Gold,UK,organic,1,0
59165626,Gold,US,organic,2,0
19745157,Silver,France,referral,1,0
59172750,Gold,US,organic,2,0
70626712,Gold,Canada,organic,2,0
90759702,Gold,UK,organic,1,0
56674320,Platinum,France,organic,1,0
96130987,Gold,US,organic,2,0
63401956,Gold,Spain,organic,1,0
25249187,Silver,Canada,organic,1,0
93321930,Gold,US,organic,1,0
23446473,Gold,Germany,organic,1,0
94831106,Silver,France,organic,5,0
69509202,Gold,Germany,partnerships,6,0
55340045,Gold,Germany,organic,1,0
10531667,Silver,Netherlands,organic,9,1
55994681,Silver,Canada,partnerships,9,1
74354710,Gold,Netherlands,organic,1,0
10932281,Gold,UK,organic,4,0
91265584,Silver,UK,organic,1,0
32041986,Silver,Canada,organic,5,0
5600923,Silver,Canada,organic,9,1
38018986,Gold,Germany,organic,2,0
27382006,Gold,Spain,organic,1,0
23613452,Gold,US,organic,4,0
56087008,Silver,Canada,organic,8,0
30970352,Gold,Spain,partnerships,2,0
20416828,Gold,Italy,organic,1,0
18621379,Silver,Canada,partnerships,8,0
14704631,Gold,UK,organic,2,0
85365957,Platinum,UK,organic,1,0
43791736,Gold,UK,partnerships,2,0
46490386,Gold,Netherlands,organic,1,0
26563426,Gold,UK,organic,1,0
47602022,Gold,Spain,organic,1,0
18159263,Gold,Spain,organic,3,0
78566445,Gold,Germany,organic,1,0
9156902,Platinum,Germany,organic,1,0
22943201,Platinum,US,organic,2,0
20038442,Platinum,Netherlands,referral,9,1
85324640,Silver,UK,organic,1,0
32975460,Gold,US,referral,9,1
42474782,Gold,Italy,partnerships,4,0
84968381,Gold,Germany,partnerships,9,1
89348452,Gold,Italy,partnerships,1,0
10717913,Gold,UK,organic,1,0
39593930,Platinum,Canada,organic,1,0
87370635,Gold,UK,organic,1,0
10966405,Gold,US,organic,3,0
73452159,Gold,France,organic,1,0
81229615,Gold,Canada,organic,3,0
68261635,Gold,US,organic,2,0
28034157,Gold,Germany,organic,1,0
14983235,Silver,Spain,organic,2,0
17393107,Gold,Spain,organic,1,0
14070725,Platinum,Spain,organic,1,0
55890572,Silver,Germany,partnerships,9,1
46224263,Gold,France,organic,1,0
96085085,Gold,UK,organic,4,0
85292193,Gold,US,organic,9,1
74365647,Silver,Germany,organic,1,0
58610438,Silver,UK,organic,1,0
88419918,Gold,Germany,partnerships,9,1
19400247,Gold,Netherlands,referral,1,0
57882695,Gold,France,organic,1,0
11039808,Gold,UK,organic,6,0
1038865,Silver,Canada,organic,8,0
25421675,Gold,Germany,organic,3,0
17357735,Gold,Netherlands,organic,2,0
58293593,Silver,Germany,organic,9,1
45773356,Silver,Spain,organic,1,0
85495619,Gold,US,organic,1,0
74300037,Gold,UK,referral,8,0
63447409,Gold,Germany,organic,1,0
5826200,Gold,Canada,organic,2,0
52607702,Platinum,Germany,organic,1,0
85665433,Silver,Germany,organic,7,0
23489109,Platinum,US,organic,1,0
22820174,Gold,US,organic,2,0
72862103,Gold,Canada,organic,1,0
2870653,Gold,Germany,organic,3,0
4021585,Gold,Italy,organic,4,0
17717864,Gold,US,partnerships,1,0
31696288,Gold,Germany,organic,1,0
21646258,Gold,Canada,organic,1,0
23139145,Gold,France,organic,1,0
54584990,Gold,Spain,organic,2,0
64445526,Silver,Italy,organic,1,0
23839964,Gold,UK,organic,3,0
9688882,Gold,US,organic,9,1
66363164,Gold,US,organic,1,0
21178719,Gold,Germany,organic,1,0
86420434,Gold,UK,organic,1,0
52698857,Gold,Italy,organic,1,0
66945678,Gold,UK,organic,5,0
20921843,Gold,UK,organic,7,0
82863098,Gold,France,organic,3,0
37210950,Silver,Germany,organic,9,1
13495004,Gold,US,organic,4,0
83711414,Gold,Canada,partnerships,7,0
33997808,Gold,Netherlands,organic,1,0
76348546,Platinum,France,organic,1,0
8676983,Gold,UK,partnerships,6,0
11607656,Gold,Germany,organic,3,0
53747104,Silver,Canada,organic,1,0
73641739,Gold,Germany,organic,2,0
48743856,Silver,US,organic,9,1
41306714,Gold,UK,organic,2,0
14094488,Gold,Italy,organic,2,0
89340145,Platinum,UK,organic,1,0
23030036,Gold,Canada,organic,1,0
54508460,Gold,UK,organic,2,0
95752556,Silver,US,referral,9,1
22829865,Gold,UK,organic,1,0
50389751,Silver,US,organic,3,0
38109369,Silver,Germany,organic,1,0
46977845,Gold,US,organic,1,0
46893061,Gold,Canada,organic,2,0
61902206,Gold,Spain,organic,1,0
47968769,Gold,UK,organic,1,0
86220802,Platinum,UK,organic,1,0
46721711,Gold,France,organic,1,0
81518397,Silver,US,organic,1,0
58152573,Platinum,Germany,organic,1,0
79091359,Silver,UK,organic,5,0
71426173,Gold,Italy,organic,2,0
35784397,Silver,Canada,organic,7,0
84333751,Silver,US,organic,2,0
91949471,Gold,UK,organic,1,0
89086913,Gold,France,organic,1,0
96487359,Silver,US,organic,4,0
39263778,Gold,Germany,organic,2,0
24806821,Gold,US,organic,3,0
15754660,Gold,UK,organic,2,0
51032577,Platinum,UK,organic,2,0
39607466,Silver,Italy,referral,9,1
62329640,Silver,Canada,organic,5,0
80038636,Gold,US,organic,2,0
24951784,Silver,UK,organic,4,0
65206486,Silver,Germany,organic,1,0
87607434,Platinum,UK,organic,3,0
37706908,Gold,Netherlands,organic,1,0
34331074,Gold,Canada,organic,1,0
40866600,Gold,France,partnerships,1,0
27995769,Gold,Netherlands,organic,2,0
13499971,Gold,US,referral,9,1
20526674,Silver,UK,partnerships,1,0
39968356,Gold,UK,organic,1,0
3836247,Platinum,US,organic,1,0
90067279,Platinum,US,referral,9,1
83433546,Gold,Netherlands,organic,1,0
74299644,Platinum,Germany,organic,1,0
33496228,Silver,Germany,organic,1,0
92721112,Gold,Netherlands,partnerships,1,0
71448143,Silver,US,organic,4,0
2326005,Platinum,US,organic,2,0
25946221,Gold,Germany,organic,4,0
24668640,Gold,Spain,organic,1,0
29191898,Gold,Germany,organic,1,0
88233346,Gold,France,organic,3,0
60814852,Silver,Italy,organic,9,1
44209460,Gold,US,organic,1,0
35595445,Gold,Netherlands,partnerships,1,0
36720912,Gold,UK,partnerships,3,0
7127160,Gold,UK,organic,6,0
97977628,Silver,France,organic,1,0
84166746,Gold,US,organic,2,0
16974154,Gold,Netherlands,partnerships,2,0
47745269,Silver,UK,organic,1,0
19348245,Gold,Canada,referral,4,0
91914803,Gold,US,organic,6,0
2757493,Silver,UK,organic,1,0
66412538,Gold,US,organic,1,0
64951569,Gold,Netherlands,organic,1,0
81428251,Gold,US,organic,2,0
37026466,Gold,Netherlands,referral,2,0
38174197,Silver,Netherlands,organic,1,0
14992306,Gold,Germany,organic,1,0
19880,Silver,Germany,organic,2,0
46919217,Gold,US,organic,2,0
28695331,Platinum,Spain,organic,1,0
76950787,Silver,Italy,organic,1,0
51152587,Gold,Germany,partnerships,9,1
9235814,Silver,US,organic,2,0
21858912,Silver,UK,organic,1,0
4824490,Gold,Germany,organic,1,0
54678929,Gold,France,organic,2,0
3639569,Gold,US,organic,4,0
98763212,Gold,Italy,organic,1,0
8128104,Gold,UK,organic,3,0
70866443,Gold,UK,partnerships,1,0
895147,Gold,US,organic,3,0
39160339,Silver,Italy,referral,7,0
53089734,Gold,UK,organic,1,0
68524208,Silver,Netherlands,organic,8,0
3927387,Silver,Canada,organic,9,1
70188863,Gold,Germany,referral,9,1
8074649,Silver,Italy,organic,2,0
78722867,Gold,US,partnerships,9,1
76628461,Gold,UK,organic,2,0
95290716,Gold,Germany,organic,1,0
82209105,Silver,Canada,organic,1,0
54550796,Gold,US,organic,1,0
20777044,Gold,UK,organic,4,0
79991167,Silver,US,partnerships,1,0
11415173,Platinum,Italy,organic,1,0
37187652,Gold,US,organic,4,0
22079285,Silver,US,organic,1,0
30861335,Gold,Spain,organic,1,0
9909319,Gold,US,organic,3,0
80706174,Gold,France,organic,2,0
62993189,Silver,Italy,organic,4,0
14230693,Silver,France,organic,1,0
47459920,Gold,UK,organic,2,0
15996334,Gold,France,organic,1,0
23992770,Gold,UK,organic,1,0
61074157,Platinum,UK,organic,1,0
9944982,Platinum,France,organic,1,0
98468287,Gold,Spain,organic,1,0
80187596,Gold,US,organic,4,0
20743809,Gold,Germany,organic,2,0
35791879,Gold,US,organic,2,0
86085037,Platinum,Germany,organic,1,0
76242957,Platinum,US,organic,1,0
2154607,Silver,US,organic,2,0
29390941,Gold,Canada,organic,2,0
84938147,Silver,Germany,referral,8,0
83121319,Gold,Netherlands,organic,1,0
68936270,Silver,US,organic,2,0
14186049,Platinum,France,organic,1,0
97746790,Gold,Netherlands,organic,1,0
42330592,Gold,Germany,partnerships,1,0
58103938,Silver,UK,organic,7,0
2319820,Gold,UK,partnerships,1,0
53927406,Platinum,Germany,organic,1,0
30137301,Gold,Germany,organic,6,0
74674179,Silver,US,organic,1,0
87428398,Gold,Spain,organic,1,0
92217410,Silver,Italy,organic,4,0
12659391,Gold,UK,organic,1,0
26419691,Gold,Italy,organic,1,0
54059293,Gold,Netherlands,organic,1,0
35612626,Silver,Spain,organic,2,0
57228777,Gold,Germany,organic,1,0
59083016,Gold,Netherlands,organic,1,0
6936456,Platinum,France,organic,1,0
4469321,Platinum,UK,organic,2,0
14161381,Gold,Spain,partnerships,3,0
22862004,Gold,US,organic,1,0
88242914,Gold,Germany,organic,1,0
22253492,Silver,UK,partnerships,1,0
75845325,Gold,US,organic,2,0
58768028,Gold,UK,organic,3,0
42322977,Platinum,Italy,organic,1,0
61696655,Silver,UK,organic,7,0
39803336,Silver,Spain,organic,1,0
69919152,Silver,UK,organic,1,0
73940210,Silver,UK,organic,5,0
63091849,Silver,Italy,partnerships,9,1
99489213,Silver,Canada,organic,9,1
40014310,Silver,US,organic,1,0
28554379,Gold,Netherlands,organic,1,0
21977804,Gold,US,organic,4,0
96914065,Gold,Netherlands,referral,1,0
50337382,Platinum,US,organic,1,0
28610247,Silver,Germany,referral,9,1
41493123,Silver,UK,organic,2,0
14041237,Gold,Netherlands,organic,2,0
64390701,Gold,US,organic,1,0
21206644,Silver,Netherlands,organic,2,0
40326520,Gold,US,organic,1,0
17513502,Platinum,US,partnerships,1,0
63816694,Silver,Netherlands,partnerships,9,1
40266679,Gold,Germany,organic,2,0
13412160,Platinum,Spain,organic,1,0
75553175,Platinum,Netherlands,organic,1,0
1978762,Gold,UK,organic,1,0
3906306,Gold,US,organic,1,0
62528941,Gold,US,organic,2,0
19959796,Silver,Germany,organic,4,0
81638858,Gold,UK,organic,4,0
92683019,Silver,Italy,organic,1,0
11209418,Gold,UK,referral,9,1
35330719,Gold,Italy,organic,2,0
4339695,Silver,Netherlands,organic,9,1
